trip_id,stretch_id,stretch_name
-3642361880164599102,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-3642361880164599102,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3642361880164599102,8000238>8000168,Lüneburg -> Uelzen
-3642361880164599102,8000168>8000064,Uelzen -> Celle
-3642361880164599102,8000064>8000152,Celle -> Hannover Hbf
-3642361880164599102,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-3642361880164599102,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-3642361880164599102,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-3642361880164599102,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-3642361880164599102,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-3642361880164599102,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-3497309688074819546,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-3497309688074819546,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-3497309688074819546,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-3497309688074819546,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-3497309688074819546,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-3497309688074819546,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-3497309688074819546,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-3497309688074819546,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-3497309688074819546,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-3497309688074819546,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-3497309688074819546,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-3497309688074819546,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-3497309688074819546,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
-3281432353838358850,8006369>8004343,Westerland(Sylt) -> Niebüll
-3281432353838358850,8004343>8000181,Niebüll -> Husum
-3281432353838358850,8000181>8000155,Husum -> Heide(Holst)
-3281432353838358850,8000155>8003102,Heide(Holst) -> Itzehoe
-3281432353838358850,8003102>8000092,Itzehoe -> Elmshorn
-3281432353838358850,8000092>8002548,Elmshorn -> Hamburg Dammtor
-3281432353838358850,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-3281432353838358850,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-3281432353838358850,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3281432353838358850,8000238>8000168,Lüneburg -> Uelzen
-3281432353838358850,8000168>8000064,Uelzen -> Celle
-3281432353838358850,8000064>8000152,Celle -> Hannover Hbf
-3281432353838358850,8000152>8000128,Hannover Hbf -> Göttingen
-3281432353838358850,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-3281432353838358850,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-3281432353838358850,8000115>8000150,Fulda -> Hanau Hbf
-3281432353838358850,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-3281432353838358850,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-3281432353838358850,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-3281432353838358850,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-3281432353838358850,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-3281432353838358850,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-3240928200760902260,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-3240928200760902260,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-3240928200760902260,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-3240928200760902260,8000098>8000086,Essen Hbf -> Duisburg Hbf
-3240928200760902260,8000080>8000098,Dortmund Hbf -> Essen Hbf
-3240928200760902260,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-3240928200760902260,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-3240928200760902260,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-3240928200760902260,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-3240928200760902260,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-3240928200760902260,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-3240928200760902260,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-3212205364154915817,8000261>8000183,München Hbf -> Ingolstadt Hbf
-3212205364154915817,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-3212205364154915817,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-3212205364154915817,8000115>8000260,Fulda -> Würzburg Hbf
-3212205364154915817,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-3212205364154915817,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-3212205364154915817,8000152>8000128,Hannover Hbf -> Göttingen
-3212205364154915817,8000064>8000152,Celle -> Hannover Hbf
-3212205364154915817,8000168>8000064,Uelzen -> Celle
-3212205364154915817,8000238>8000168,Lüneburg -> Uelzen
-3212205364154915817,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3212205364154915817,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-2954831050481127767,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-2954831050481127767,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-2954831050481127767,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-2954831050481127767,8000147>8000238,Hamburg-Harburg -> Lüneburg
-2954831050481127767,8000238>8000168,Lüneburg -> Uelzen
-2954831050481127767,8000168>8010334,Uelzen -> Stendal Hbf
-2954831050481127767,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-2954831050481127767,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-2954831050481127767,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-2954831050481127767,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-2954831050481127767,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-2954831050481127767,8010101>8070814,Erfurt Hbf -> Halle(Saale)Hbf
-2954831050481127767,8089478>8010101,Bamberg -> Erfurt Hbf
-2954831050481127767,8000284>8089478,Nürnberg Hbf -> Bamberg
-2954831050481127767,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-2954831050481127767,8000261>8000183,München Hbf -> Ingolstadt Hbf
-2954831050481127767,8004158>8000261,München-Pasing -> München Hbf
-2954831050481127767,8000013>8004158,Augsburg Hbf -> München-Pasing
-2954831050481127767,8000013>8004158,Augsburg Hbf -> München-Pasing
-2954831050481127767,8004158>8000261,München-Pasing -> München Hbf
-2843829057041584062,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-2843829057041584062,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-2843829057041584062,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-2843829057041584062,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-2843829057041584062,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-2843829057041584062,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-2843829057041584062,8000115>8000150,Fulda -> Hanau Hbf
-2843829057041584062,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-2843829057041584062,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-2843829057041584062,8000152>8000128,Hannover Hbf -> Göttingen
-2843829057041584062,8000064>8000152,Celle -> Hannover Hbf
-2843829057041584062,8000168>8000064,Uelzen -> Celle
-2843829057041584062,8000238>8000168,Lüneburg -> Uelzen
-2843829057041584062,8000147>8000238,Hamburg-Harburg -> Lüneburg
-2843829057041584062,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-2622763224815699783,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-2622763224815699783,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-2622763224815699783,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-2622763224815699783,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-2622763224815699783,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-2622763224815699783,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-2622763224815699783,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-2622763224815699783,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-2622763224815699783,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-2594325968498541713,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-2594325968498541713,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-2594325968498541713,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-2594325968498541713,8000098>8000086,Essen Hbf -> Duisburg Hbf
-2594325968498541713,8000080>8000098,Dortmund Hbf -> Essen Hbf
-2594325968498541713,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-2594325968498541713,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-2594325968498541713,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-2594325968498541713,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-2594325968498541713,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-2594325968498541713,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-2594325968498541713,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-2594325968498541713,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-2594325968498541713,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-2470681078798054054,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-2470681078798054054,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-2470681078798054054,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-2470681078798054054,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-2470681078798054054,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-2470681078798054054,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-2470681078798054054,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-2470681078798054054,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-2470681078798054054,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-2470681078798054054,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-2467281444360141068,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-2467281444360141068,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-2467281444360141068,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-2467281444360141068,8000147>8000238,Hamburg-Harburg -> Lüneburg
-2467281444360141068,8000238>8000168,Lüneburg -> Uelzen
-2467281444360141068,8000168>8010334,Uelzen -> Stendal Hbf
-2467281444360141068,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-2467281444360141068,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-2467281444360141068,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-2467281444360141068,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-2467281444360141068,8010205>8010050,Leipzig Hbf -> Bitterfeld
-2467281444360141068,8010101>8010205,Erfurt Hbf -> Leipzig Hbf
-2467281444360141068,8089478>8010101,Bamberg -> Erfurt Hbf
-2467281444360141068,8000284>8089478,Nürnberg Hbf -> Bamberg
-2467281444360141068,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-2467281444360141068,8000261>8000183,München Hbf -> Ingolstadt Hbf
-2103315967753215489,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-2103315967753215489,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-2103315967753215489,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-2103315967753215489,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-2103315967753215489,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-2103315967753215489,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-2103315967753215489,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-2103315967753215489,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-2103315967753215489,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-2103315967753215489,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-2103315967753215489,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-2103315967753215489,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-2103315967753215489,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-2103315967753215489,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-2103315967753215489,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-2103315967753215489,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-2103315967753215489,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
-1924004889193493117,8650100>8601309,Padborg st -> Koebenhavn H
-1924004889193493117,8000103>8650100,Flensburg -> Padborg st
-1924004889193493117,8005362>8000103,Schleswig -> Flensburg
-1924004889193493117,8000271>8005362,Neumünster -> Schleswig
-1924004889193493117,8000092>8000271,Elmshorn -> Neumünster
-1924004889193493117,8000092>8002548,Elmshorn -> Hamburg Dammtor
-1924004889193493117,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-1924004889193493117,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1924004889193493117,8000147>8000238,Hamburg-Harburg -> Lüneburg
-1924004889193493117,8000238>8000168,Lüneburg -> Uelzen
-1924004889193493117,8000168>8000064,Uelzen -> Celle
-1924004889193493117,8000064>8000152,Celle -> Hannover Hbf
-1924004889193493117,8000152>8000128,Hannover Hbf -> Göttingen
-1924004889193493117,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-1924004889193493117,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-1924004889193493117,8000115>8000260,Fulda -> Würzburg Hbf
-1924004889193493117,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-1924004889193493117,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-1924004889193493117,8000261>8000183,München Hbf -> Ingolstadt Hbf
-1924004889193493117,8004158>8000261,München-Pasing -> München Hbf
-1924004889193493117,8000013>8004158,Augsburg Hbf -> München-Pasing
-1924004889193493117,8000013>8004158,Augsburg Hbf -> München-Pasing
-1924004889193493117,8004158>8000261,München-Pasing -> München Hbf
-1810961569118299205,8500010>8503000,Basel SBB -> Zürich HB
-1810961569118299205,8000026>8500010,Basel Bad Bf -> Basel SBB
-1810961569118299205,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
-1810961569118299205,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
-1810961569118299205,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-1810961569118299205,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-1810961569118299205,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-1810961569118299205,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-1810961569118299205,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-1810961569118299205,8000115>8000150,Fulda -> Hanau Hbf
-1810961569118299205,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-1810961569118299205,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-1810961569118299205,8000152>8000128,Hannover Hbf -> Göttingen
-1810961569118299205,8000064>8000152,Celle -> Hannover Hbf
-1810961569118299205,8000168>8000064,Uelzen -> Celle
-1810961569118299205,8000238>8000168,Lüneburg -> Uelzen
-1810961569118299205,8000147>8000238,Hamburg-Harburg -> Lüneburg
-1810961569118299205,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1618433914809757000,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-1618433914809757000,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-1618433914809757000,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-1618433914809757000,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-1618433914809757000,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-1618433914809757000,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-1618433914809757000,8000115>8000150,Fulda -> Hanau Hbf
-1618433914809757000,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-1618433914809757000,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-1618433914809757000,8000152>8000128,Hannover Hbf -> Göttingen
-1618433914809757000,8000064>8000152,Celle -> Hannover Hbf
-1618433914809757000,8000168>8000064,Uelzen -> Celle
-1618433914809757000,8000238>8000168,Lüneburg -> Uelzen
-1618433914809757000,8000147>8000238,Hamburg-Harburg -> Lüneburg
-1618433914809757000,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1609498776407061061,8007769>8004343,Dagebüll Mole -> Niebüll
-1609498776407061061,8004343>8000181,Niebüll -> Husum
-1609498776407061061,8000181>8000155,Husum -> Heide(Holst)
-1609498776407061061,8000155>8003102,Heide(Holst) -> Itzehoe
-1609498776407061061,8003102>8000092,Itzehoe -> Elmshorn
-1609498776407061061,8000092>8002548,Elmshorn -> Hamburg Dammtor
-1609498776407061061,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-1609498776407061061,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1609498776407061061,8000147>8000238,Hamburg-Harburg -> Lüneburg
-1609498776407061061,8000238>8000168,Lüneburg -> Uelzen
-1609498776407061061,8000168>8000064,Uelzen -> Celle
-1609498776407061061,8000064>8000152,Celle -> Hannover Hbf
-1609498776407061061,8000152>8000128,Hannover Hbf -> Göttingen
-1609498776407061061,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-1609498776407061061,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-1609498776407061061,8000115>8000150,Fulda -> Hanau Hbf
-1609498776407061061,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-1609498776407061061,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-1609498776407061061,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-1609498776407061061,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-1609498776407061061,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-1609498776407061061,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-1599073959662572736,8000191>8000055,Karlsruhe Hbf -> Bruchsal
-1599073959662572736,8000191>8000055,Karlsruhe Hbf -> Bruchsal
-1599073959662572736,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-1599073959662572736,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-1599073959662572736,8070003>8002041,Frankfurt(M) Flughafen Fernbf -> Frankfurt(Main)Süd
-1599073959662572736,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-1599073959662572736,8000115>8000150,Fulda -> Hanau Hbf
-1599073959662572736,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-1599073959662572736,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-1599073959662572736,8000152>8000128,Hannover Hbf -> Göttingen
-1599073959662572736,8000064>8000152,Celle -> Hannover Hbf
-1599073959662572736,8000168>8000064,Uelzen -> Celle
-1599073959662572736,8000238>8000168,Lüneburg -> Uelzen
-1599073959662572736,8000147>8000238,Hamburg-Harburg -> Lüneburg
-1599073959662572736,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1599073959662572736,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-1599073959662572736,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-1497213994658544450,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-1497213994658544450,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-1497213994658544450,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-1497213994658544450,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-1497213994658544450,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-1497213994658544450,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-1497213994658544450,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-1497213994658544450,8000080>8000098,Dortmund Hbf -> Essen Hbf
-1497213994658544450,8000098>8000086,Essen Hbf -> Duisburg Hbf
-1497213994658544450,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-1497213994658544450,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-1497213994658544450,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-1497213994658544450,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-1497213994658544450,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-1497213994658544450,8005556>8000667,Siegburg/Bonn -> Montabaur
-1497213994658544450,8000667>8003680,Montabaur -> Limburg Süd
-1497213994658544450,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-1497213994658544450,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-1497213994658544450,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-1497213994658544450,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-1497213994658544450,8000150>8000010,Hanau Hbf -> Aschaffenburg Hbf
-1497213994658544450,8000010>8000260,Aschaffenburg Hbf -> Würzburg Hbf
-1497213994658544450,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-1491107592791232937,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-1491107592791232937,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-1491107592791232937,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-1491107592791232937,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-1491107592791232937,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-1491107592791232937,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-1491107592791232937,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-1491107592791232937,8000080>8000098,Dortmund Hbf -> Essen Hbf
-1491107592791232937,8000098>8000086,Essen Hbf -> Duisburg Hbf
-1491107592791232937,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-1489252697791169587,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-1489252697791169587,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-1489252697791169587,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
